Activity Period,Activity Period Start Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,data_as_of,data_loaded_at
200408,8/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,69133,1/20/26 14:01,1/22/26 15:02
200408,8/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,62134,1/20/26 14:01,1/22/26 15:02
200408,8/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,4305,1/20/26 14:01,1/22/26 15:02
200408,8/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,9131,1/20/26 14:01,1/22/26 15:02
200408,8/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,7953,1/20/26 14:01,1/22/26 15:02
200408,8/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,996,1/20/26 14:01,1/22/26 15:02
200408,8/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,18245,1/20/26 14:01,1/22/26 15:02
200408,8/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,16840,1/20/26 14:01,1/22/26 15:02
200408,8/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,336,1/20/26 14:01,1/22/26 15:02
200408,8/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,30652,1/20/26 14:01,1/22/26 15:02
200408,8/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,30644,1/20/26 14:01,1/22/26 15:02
200408,8/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,1311,1/20/26 14:01,1/22/26 15:02
200408,8/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,3630,1/20/26 14:01,1/22/26 15:02
200408,8/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,3693,1/20/26 14:01,1/22/26 15:02
200408,8/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,200,1/20/26 14:01,1/22/26 15:02
200408,8/1/04,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,10427,1/20/26 14:01,1/22/26 15:02
200408,8/1/04,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,10774,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,34413,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,35080,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,940,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,ATA Airlines,TZ,ATA Airlines,TZ,International,Canada,Deplaned,Low Fare,International,A,646,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,ATA Airlines,TZ,ATA Airlines,TZ,International,Canada,Enplaned,Low Fare,International,A,628,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 1,B,22311,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 1,B,23258,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,6238,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,6234,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,9906,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,10966,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,4197,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,4343,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,International,A,4943,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,International,A,4675,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,29719,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,31779,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Thru / Transit,Other,International,A,2615,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Other,International,A,6150,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Other,International,A,7047,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Thru / Transit,Other,International,A,505,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,4161,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,6064,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Thru / Transit,Other,International,A,1578,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Deplaned,Other,International,G,6230,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Enplaned,Other,International,G,6410,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,118991,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,119765,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,5184,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,4748,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,4403,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,4769,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,BelAir Airlines,4T,BelAir Airlines,4T,International,Europe,Deplaned,Other,International,A,58,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,BelAir Airlines,4T,BelAir Airlines,4T,International,Europe,Enplaned,Other,International,A,125,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,20816,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,21003,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,9756,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,9353,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,8554,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8894,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Comair,OH,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,1385,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Comair,OH,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,1247,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,71422,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,70307,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,8256,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,9249,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,10421,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,9710,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,0,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,7258,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,7264,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,3970,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,3571,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,7770,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,8276,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,7718,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,7693,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,4788,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,4322,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,20870,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,21486,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Mesa Airlines,YV,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,1316,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Mesa Airlines,YV,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,1521,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Deplaned,Other,International,G,4002,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,International,G,5497,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Other,Terminal 1,A,4189,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 1,A,3915,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Other,Terminal 1,C,40700,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Other,Terminal 1,C,39925,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Deplaned,Other,International,A,6091,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Enplaned,Other,International,A,6170,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,8614,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,7022,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,14668,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,12309,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,2473,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,2337,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,81000,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,80592,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 1,B,2470,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 1,B,2428,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,G,3777,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,G,3687,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,A,40607,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,A,42320,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,US Airways,US,US Airways,US,Domestic,US,Deplaned,Low Fare,Terminal 1,B,45601,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,US Airways,US,US Airways,US,Domestic,US,Enplaned,Low Fare,Terminal 1,B,46018,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,45354,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,44122,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Low Fare,Terminal 3,E,46604,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Low Fare,Terminal 3,E,45315,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,426744,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,413046,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,9650,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,57999,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,57635,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,4173,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,7979,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,7282,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,847,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,14310,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,14185,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,327,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,30457,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,31611,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,918,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,3327,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,3323,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,305,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,10929,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,10626,1/20/26 14:01,1/22/26 15:02
200409,9/1/04,World Airways,WO,World Airways,WO,International,Europe,Deplaned,Other,International,A,109,1/20/26 14:01,1/22/26 15:02
200410,10/1/04,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,36984,1/20/26 14:01,1/22/26 15:02
200410,10/1/04,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,38157,1/20/26 14:01,1/22/26 15:02
200410,10/1/04,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,1245,1/20/26 14:01,1/22/26 15:02
200410,10/1/04,ATA Airlines,TZ,ATA Airlines,TZ,International,Canada,Deplaned,Low Fare,International,A,876,1/20/26 14:01,1/22/26 15:02
200410,10/1/04,ATA Airlines,TZ,ATA Airlines,TZ,International,Canada,Enplaned,Low Fare,International,A,925,1/20/26 14:01,1/22/26 15:02
200410,10/1/04,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 1,B,20492,1/20/26 14:01,1/22/26 15:02
200410,10/1/04,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 1,B,20871,1/20/26 14:01,1/22/26 15:02
200410,10/1/04,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,6264,1/20/26 14:01,1/22/26 15:02
200410,10/1/04,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,6475,1/20/26 14:01,1/22/26 15:02
200410,10/1/04,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,7581,1/20/26 14:01,1/22/26 15:02
200410,10/1/04,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,7494,1/20/26 14:01,1/22/26 15:02
200410,10/1/04,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,3498,1/20/26 14:01,1/22/26 15:02
200410,10/1/04,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,4983,1/20/26 14:01,1/22/26 15:02
