,Year,Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
19116,2013,2013-08-01,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,19596
19117,2013,2013-08-01,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,9250
19118,2013,2013-08-01,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,8334
19119,2013,2013-08-01,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,10735
19120,2013,2013-08-01,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,10796
19121,2013,2013-08-01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,335
19122,2013,2013-08-01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,3918
19123,2013,2013-08-01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,47134
19124,2013,2013-08-01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,41419
19125,2013,2013-08-01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,7315
19126,2013,2013-08-01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,7019
19127,2013,2013-08-01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Deplaned,Other,International,G,7516
19128,2013,2013-08-01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Enplaned,Other,International,G,6544
19129,2013,2013-08-01,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,134893
19130,2013,2013-08-01,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,136380
19131,2013,2013-08-01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8771
19132,2013,2013-08-01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,6924
19133,2013,2013-08-01,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,18714
19134,2013,2013-08-01,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,19492
19135,2013,2013-08-01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,19222
19136,2013,2013-08-01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,17904
19137,2013,2013-08-01,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10949
19138,2013,2013-08-01,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9951
19139,2013,2013-08-01,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,6718
19140,2013,2013-08-01,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,6066
19141,2013,2013-08-01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,153474
19142,2013,2013-08-01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,156176
19143,2013,2013-08-01,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,6855
19144,2013,2013-08-01,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,5842
19145,2013,2013-08-01,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,15527
19146,2013,2013-08-01,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,13949
19147,2013,2013-08-01,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,10393
19148,2013,2013-08-01,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,9602
19149,2013,2013-08-01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,17546
19150,2013,2013-08-01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,17584
19151,2013,2013-08-01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,8845
19152,2013,2013-08-01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,8571
19153,2013,2013-08-01,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5703
19154,2013,2013-08-01,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,6000
19155,2013,2013-08-01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,7344
19156,2013,2013-08-01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5746
19157,2013,2013-08-01,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,51419
19158,2013,2013-08-01,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,52071
19159,2013,2013-08-01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,12426
19160,2013,2013-08-01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,12271
19161,2013,2013-08-01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,8567
19162,2013,2013-08-01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,7668
19163,2013,2013-08-01,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,2889
19164,2013,2013-08-01,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,2988
19165,2013,2013-08-01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,25167
19166,2013,2013-08-01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,24953
19167,2013,2013-08-01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,10890
19168,2013,2013-08-01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,7264
19169,2013,2013-08-01,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,6637
19170,2013,2013-08-01,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,6533
19171,2013,2013-08-01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,16182
19172,2013,2013-08-01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,15581
19173,2013,2013-08-01,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,93753
19174,2013,2013-08-01,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,94651
19175,2013,2013-08-01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,22938
19176,2013,2013-08-01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,21776
19177,2013,2013-08-01,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,47014
19178,2013,2013-08-01,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,48879
19179,2013,2013-08-01,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,2827
19180,2013,2013-08-01,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 1,B,732
19181,2013,2013-08-01,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 1,B,3477
19182,2013,2013-08-01,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,8192
19183,2013,2013-08-01,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,8405
19184,2013,2013-08-01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,141269
19185,2013,2013-08-01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,143435
19186,2013,2013-08-01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,254
19187,2013,2013-08-01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,7631
19188,2013,2013-08-01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,7869
19189,2013,2013-08-01,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6702
19190,2013,2013-08-01,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,6642
19191,2013,2013-08-01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,7057
19192,2013,2013-08-01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,5748
19193,2013,2013-08-01,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,76465
19194,2013,2013-08-01,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,76637
19195,2013,2013-08-01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,29185
19196,2013,2013-08-01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,44096
19197,2013,2013-08-01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,659837
19198,2013,2013-08-01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,629003
19199,2013,2013-08-01,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,3788
19200,2013,2013-08-01,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,68001
19201,2013,2013-08-01,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,67276
19202,2013,2013-08-01,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,10910
19203,2013,2013-08-01,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,8939
19204,2013,2013-08-01,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,22070
19205,2013,2013-08-01,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,21687
19206,2013,2013-08-01,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,48029
19207,2013,2013-08-01,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,47631
19208,2013,2013-08-01,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,20427
19209,2013,2013-08-01,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,18373
19210,2013,2013-08-01,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,175196
19211,2013,2013-08-01,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,175429
19212,2013,2013-08-01,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,4195
19213,2013,2013-08-01,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,3822
19214,2013,2013-08-01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,11175
19215,2013,2013-08-01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,10767
19216,2013,2013-08-01,WestJet,WS,WestJet,WS,International,Canada,Deplaned,Other,International,A,7918
19217,2013,2013-08-01,WestJet,WS,WestJet,WS,International,Canada,Enplaned,Other,International,A,7968
19218,2013,2013-08-01,XL Airways France,SE,XL Airways France,SE,International,Europe,Deplaned,Other,International,A,2742
19219,2013,2013-08-01,XL Airways France,SE,XL Airways France,SE,International,Europe,Enplaned,Other,International,A,2767
19220,2013,2013-09-01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,5288
19221,2013,2013-09-01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,5347
19222,2013,2013-09-01,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,A,13541
19223,2013,2013-09-01,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,A,13860
19224,2013,2013-09-01,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,16550
19225,2013,2013-09-01,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,16939
19226,2013,2013-09-01,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,8581
19227,2013,2013-09-01,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,7833
19228,2013,2013-09-01,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,18734
19229,2013,2013-09-01,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,19182
19230,2013,2013-09-01,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,9710
19231,2013,2013-09-01,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,9461
19232,2013,2013-09-01,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,9609
19233,2013,2013-09-01,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,9556
19234,2013,2013-09-01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,257
